10.834058 0.221669 4.01159
20.825413 0.221665 4.90812
30.82294 0.220418 3.7587
40.804891 0.220119 3.98066
50.782275 0.229666 3.80689
60.748725 0.237363 3.55189
70.695289 0.251459 3.27993
80.639002 0.270402 3.14307
90.59262 0.292236 3.07804
