2014 1 6 3 45 27 -20.617 -70.648 3.5
2014 1 6 2 42 0 -32.665 -71.667 3.3
2014 1 6 0 20 44 -22.981 -70.189 2.8
2014 1 7 22 45 39 -19.294 -70.124 4.5
2014 1 7 18 39 30 -24.119 -70.475 2.5
2014 1 7 18 9 39 -23.740 -70.536 2.4
2014 1 7 17 49 42 -33.482 -70.651 2.5
2014 1 7 15 50 34 -21.990 -68.901 3.1
2014 1 7 15 48 20 -21.946 -68.743 2.5
2014 1 7 15 26 21 -20.549 -70.670 3.0
2014 1 7 14 53 39 -21.256 -68.901 3.3
2014 1 7 14 28 27 -22.630 -70.393 2.7
2014 1 7 13 19 9 -22.079 -67.657 3.3
2014 1 7 12 6 10 -44.236 -79.419 5.3
2014 1 7 11 11 12 -35.162 -72.836 2.7
2014 1 7 10 41 17 -23.828 -67.340 3.4
2014 1 7 8 47 32 -32.356 -71.919 3.1
2014 1 7 6 55 42 -25.397 -69.399 2.9
2014 1 7 3 43 23 -20.989 -69.729 5.2
2014 1 7 3 5 25 -18.351 -69.164 3.6
2014 1 7 1 57 41 -37.668 -73.806 3.5
2014 1 7 0 32 28 -25.580 -70.724 2.7
2014 1 8 23 40 40 -22.060 -68.690 2.9
2014 1 8 21 59 12 -23.319 -67.201 4.1
2014 1 8 21 8 59 -32.684 -69.973 3.1
2014 1 8 20 35 36 -20.727 -70.595 3.9
2014 1 8 18 49 20 -20.753 -70.680 3.6
2014 1 8 18 14 8 -32.801 -70.191 2.6
2014 1 8 18 11 52 -20.636 -70.544 3.8
2014 1 8 15 54 1 -20.637 -70.622 2.8
2014 1 8 12 47 57 -21.061 -69.066 3.3
2014 1 8 12 33 55 -24.204 -67.553 3.9
2014 1 8 11 7 2 -21.343 -70.279 2.3
2014 1 8 8 17 3 -16.687 -72.213 3.7
2014 1 8 7 47 24 -19.751 -69.204 2.5
2014 1 8 7 13 4 -24.326 -70.435 2.1
2014 1 8 6 52 31 -21.105 -68.732 2.8
2014 1 8 5 25 54 -19.920 -70.054 2.5
2014 1 8 5 24 41 -20.775 -70.630 2.4
2014 1 8 5 9 32 -33.348 -70.728 2.4
2014 1 8 4 43 25 -20.560 -70.584 2.7
2014 1 8 4 22 9 -20.774 -70.674 5.8
2014 1 8 4 15 55 -20.566 -70.587 3.3
2014 1 8 4 0 36 -33.467 -70.801 3.4
2014 1 8 0 4 50 -19.971 -69.190 3.1
2014 1 8 0 3 22 -18.341 -69.661 2.7
2014 1 9 20 49 21 -32.790 -70.002 2.3
2014 1 9 20 16 4 -20.570 -70.541 2.9
2014 1 9 19 39 2 -33.550 -71.953 3.0
2014 1 9 19 8 52 -20.754 -70.583 3.4
2014 1 9 18 53 11 -33.642 -71.952 4.3
2014 1 9 17 47 46 -33.183 -70.267 2.2
2014 1 9 15 9 8 -36.191 -73.514 4.3
2014 1 9 14 8 33 -35.659 -71.601 3.5
2014 1 9 12 17 18 -20.619 -70.603 2.7
2014 1 9 9 16 10 -34.784 -71.812 4.4
2014 1 9 4 12 48 -25.332 -70.479 3.0
2014 1 9 0 40 8 -30.448 -71.480 3.1
2014 1 10 22 49 23 -21.384 -68.721 3.6
2014 1 10 20 10 47 -36.880 -73.704 3.7
2014 1 10 18 43 26 -21.038 -68.794 3.1
2014 1 10 16 45 0 -20.236 -69.655 4.0
2014 1 10 14 14 40 -20.845 -69.040 3.4
2014 1 10 13 48 51 -21.102 -68.742 2.8
2014 1 10 12 43 15 -32.932 -71.957 2.6
2014 1 10 6 35 37 -38.058 -75.191 3.1
2014 1 10 5 47 1 -28.384 -70.537 3.8
2014 1 10 3 36 27 -36.347 -73.612 3.2
2014 1 10 0 23 55 -36.968 -73.607 2.5
2014 1 10 0 22 29 -36.931 -73.621 3.0
2014 1 11 22 13 11 -19.721 -69.107 2.9
2014 1 11 22 1 15 -21.082 -68.918 3.0
2014 1 11 16 39 22 -20.877 -69.167 3.1
2014 1 11 15 22 58 -20.556 -69.635 3.5
2014 1 11 14 2 25 -20.161 -68.765 3.9
2014 1 11 13 43 30 -20.676 -70.547 3.7
2014 1 11 12 25 57 -17.881 -69.555 3.3
2014 1 11 11 59 50 -20.921 -69.057 3.5
2014 1 11 11 57 42 -20.601 -69.282 3.1
2014 1 11 10 19 12 -20.606 -70.773 4.1
2014 1 11 3 24 34 -22.426 -68.511 2.8
2014 1 11 2 26 37 -21.085 -68.925 2.9
2014 1 11 1 45 59 -20.451 -69.128 3.3
2014 1 12 23 15 56 -19.504 -70.434 2.5
2014 1 12 22 37 36 -31.893 -69.867 2.9
2014 1 12 18 16 18 -20.250 -70.092 4.0
2014 1 12 17 42 10 -19.233 -70.029 3.2
2014 1 12 16 1 21 -34.346 -70.920 3.1
2014 1 12 14 52 19 -21.526 -69.752 4.1
2014 1 12 5 58 13 -20.067 -69.280 3.0
2014 1 12 4 44 57 -34.877 -72.577 3.1
2014 1 12 0 58 23 -22.099 -67.912 3.9
2014 1 13 19 21 5 -19.691 -69.043 2.9
2014 1 13 18 1 56 -34.992 -71.154 3.0
2014 1 13 17 40 18 -21.931 -67.822 3.1
2014 1 13 17 19 8 -23.039 -68.940 3.4
2014 1 13 17 12 46 -19.323 -69.272 2.3
2014 1 13 16 43 14 -24.189 -69.280 3.2
2014 1 13 15 45 16 -20.795 -70.752 2.7
2014 1 13 14 28 36 -20.214 -68.153 2.9
2014 1 13 13 43 43 -22.808 -68.710 2.8
2014 1 13 13 27 14 -18.679 -69.458 3.2
2014 1 13 13 15 31 -19.163 -70.413 2.9
2014 1 13 9 41 44 -32.701 -72.911 3.4
2014 1 13 6 46 40 -21.025 -69.006 3.4
2014 1 13 2 40 48 -22.504 -68.917 3.4
2014 1 13 1 40 23 -21.881 -70.386 2.8
2014 1 14 22 6 35 -23.170 -67.319 3.7
2014 1 14 21 59 30 -24.082 -67.677 3.2
2014 1 14 19 14 19 -24.065 -67.368 3.4
2014 1 14 18 14 17 -22.943 -69.103 2.5
2014 1 14 17 56 26 -51.177 -72.908 3.1
2014 1 14 17 32 46 -23.605 -69.324 2.7
2014 1 14 13 53 56 -21.158 -68.786 2.6
2014 1 14 11 17 41 -21.778 -68.544 2.8
2014 1 14 8 34 13 -23.730 -69.062 3.1
2014 1 14 5 5 55 -21.694 -68.691 3.0
2014 1 14 4 43 21 -19.696 -69.047 3.1
2014 1 14 1 32 18 -32.795 -70.903 3.2
2014 1 14 0 15 52 -21.514 -68.674 3.0
2014 1 15 18 12 27 -19.065 -67.789 3.9
2014 1 15 13 29 26 -31.521 -71.538 3.5
2014 1 15 11 3 25 -21.134 -70.242 2.6
2014 1 15 9 43 27 -20.887 -70.908 2.8
2014 1 15 9 2 49 -22.846 -68.375 3.4
2014 1 15 8 38 8 -31.097 -68.357 5.7
2014 1 15 5 59 51 -22.601 -70.354 3.4
2014 1 15 3 23 23 -21.079 -68.878 3.3
2014 1 15 2 5 18 -23.027 -69.030 3.1
2014 1 15 0 50 32 -23.997 -67.221 4.7
2014 1 16 23 23 58 -23.479 -67.360 3.7
2014 1 16 22 31 22 -29.259 -68.990 3.9
2014 1 16 19 1 38 -23.965 -67.531 3.6
2014 1 16 18 54 49 -32.728 -71.485 3.4
2014 1 16 15 32 14 -24.150 -67.615 3.6
2014 1 16 15 14 1 -22.184 -68.758 2.7
2014 1 16 14 16 50 -21.247 -69.936 2.5
2014 1 16 7 53 25 -21.960 -68.834 3.7
2014 1 16 6 57 24 -22.359 -68.740 3.6
2014 1 17 23 6 19 -24.059 -67.416 5.1
2014 1 17 20 6 36 -20.896 -69.240 2.7
2014 1 17 19 33 59 -20.334 -69.788 2.8
2014 1 17 15 42 7 -19.000 -69.560 3.2
2014 1 17 15 13 7 -21.503 -67.345 4.1
2014 1 17 10 15 38 -22.753 -68.612 3.0
2014 1 17 9 44 37 -31.536 -69.819 3.6
2014 1 17 5 24 30 -21.257 -70.299 2.4
2014 1 18 22 54 30 -37.905 -72.858 3.2
2014 1 18 16 40 5 -22.287 -68.738 3.1
2014 1 18 16 18 32 -20.424 -68.891 2.8
2014 1 18 15 49 55 -20.283 -70.101 3.7
2014 1 18 13 38 43 -21.573 -69.598 3.0
2014 1 18 11 56 6 -24.161 -67.450 3.5
2014 1 18 10 42 5 -20.762 -68.925 2.7
2014 1 18 7 35 2 -23.992 -67.393 4.1
2014 1 18 6 42 17 -21.259 -68.068 3.3
2014 1 18 4 37 21 -20.439 -69.063 2.5
2014 1 18 1 37 14 -21.147 -68.615 2.9
2014 1 18 1 29 56 -22.523 -70.297 2.3
2014 1 19 23 52 48 -21.051 -69.717 2.5
2014 1 19 23 51 19 -34.066 -71.304 2.7
2014 1 19 21 56 48 -20.460 -70.534 3.2
2014 1 19 19 53 9 -21.131 -68.647 3.0
2014 1 19 19 37 50 -37.750 -74.214 4.2
2014 1 19 12 9 46 -24.363 -68.309 4.1
2014 1 19 9 54 21 -19.784 -69.395 3.6
2014 1 19 8 31 34 -21.071 -68.692 3.6
2014 1 19 7 27 47 -24.575 -68.311 3.3
2014 1 19 5 26 44 -20.996 -69.789 4.5
2014 1 19 3 15 36 -22.788 -68.897 2.5
2014 1 19 2 21 2 -19.741 -69.160 2.7
2014 1 19 1 3 16 -22.099 -68.574 3.0
2014 1 19 0 21 18 -20.882 -69.233 2.4
2014 1 20 23 32 45 -19.910 -70.405 3.1
2014 1 20 19 28 35 -34.348 -70.562 3.2
2014 1 20 19 7 58 -21.069 -69.032 2.6
2014 1 20 15 44 33 -21.560 -67.296 4.4
2014 1 20 14 11 46 -22.536 -70.323 2.0
2014 1 20 13 19 54 -25.515 -71.055 3.6
2014 1 20 12 7 54 -21.834 -69.882 3.3
2014 1 20 6 9 27 -21.776 -68.854 3.4
2014 1 20 6 2 30 -21.457 -68.644 3.4
2014 1 20 1 20 3 -21.735 -68.720 3.4
2014 1 20 1 9 34 -21.063 -68.972 2.8
2014 1 20 0 29 49 -20.532 -69.094 3.3
2014 1 21 23 17 56 -19.666 -71.017 3.0
2014 1 21 23 16 30 -19.647 -70.962 2.8
2014 1 21 22 6 33 -20.252 -69.273 4.4
2014 1 21 21 41 21 -19.681 -70.974 4.0
2014 1 21 20 49 58 -20.781 -69.336 4.2
2014 1 21 18 4 36 -19.681 -70.964 3.9
2014 1 21 17 35 33 -19.676 -70.979 3.5
2014 1 21 17 18 10 -19.667 -70.938 4.1
2014 1 21 15 55 1 -38.047 -75.079 3.9
2014 1 21 13 49 54 -36.340 -97.570 4.6
2014 1 21 11 4 37 -31.723 -70.819 3.5
2014 1 21 8 35 27 -34.657 -72.192 3.3
2014 1 21 8 19 21 -21.160 -68.975 2.3
2014 1 21 8 0 0 -19.820 -69.229 4.5
2014 1 21 7 17 5 -20.723 -68.908 3.0
2014 1 21 4 41 12 -20.120 -69.003 3.2
2014 1 21 3 56 40 -21.905 -68.791 3.7
2014 1 21 0 7 51 -21.574 -69.994 2.9
2014 1 22 18 59 19 -19.990 -69.170 2.7
2014 1 22 17 36 49 -20.708 -70.495 3.3
2014 1 22 17 1 28 -21.155 -68.923 3.3
2014 1 22 11 45 34 -20.554 -69.270 2.4
2014 1 22 10 48 26 -22.225 -68.753 2.5
2014 1 22 8 37 59 -19.917 -69.215 2.5
2014 1 22 8 15 47 -21.096 -69.046 2.9
2014 1 22 8 12 38 -22.736 -70.437 3.1
2014 1 22 5 48 37 -19.754 -70.222 3.7
2014 1 22 5 41 32 -19.781 -70.204 2.9
2014 1 22 4 46 39 -18.461 -69.645 4.7
2014 1 22 3 57 38 -18.366 -69.333 3.1
2014 1 22 2 8 23 -19.692 -69.028 3.0
2014 1 22 0 41 7 -19.154 -71.189 2.5
2014 1 23 23 58 7 -33.871 -70.072 3.4
2014 1 23 23 42 13 -19.680 -69.033 3.3
2014 1 23 23 16 37 -21.462 -70.008 2.7
2014 1 23 16 13 14 -17.868 -69.847 3.8
2014 1 23 14 10 15 -22.038 -68.707 3.1
2014 1 23 13 52 41 -18.866 -69.586 3.7
2014 1 23 12 55 34 -24.008 -67.516 3.3
2014 1 23 11 1 47 -22.613 -70.313 2.7
2014 1 23 9 48 12 -21.835 -68.691 2.5
2014 1 23 8 59 13 -33.333 -70.283 4.1
2014 1 23 8 29 40 -26.256 -70.837 3.1
2014 1 23 7 18 14 -33.394 -70.102 2.1
2014 1 23 4 55 11 -19.650 -69.906 2.8
2014 1 23 3 55 4 -32.615 -71.648 2.8
2014 1 23 3 45 39 -21.753 -68.470 3.6
2014 1 23 2 36 38 -20.355 -69.013 2.5
2014 1 23 2 34 39 -21.424 -69.787 2.1
2014 1 23 1 47 57 -21.174 -68.622 2.7
2014 1 23 0 41 9 -22.698 -68.590 2.9
2014 1 23 0 25 27 -31.791 -70.411 3.2
2014 1 24 23 37 9 -20.558 -70.639 2.4
2014 1 24 22 48 19 -20.239 -69.177 3.5
2014 1 24 20 56 26 -21.331 -68.649 3.3
2014 1 24 20 22 38 -23.307 -68.180 3.4
2014 1 24 20 0 30 -32.681 -71.095 2.1
2014 1 24 19 58 26 -17.985 -70.644 3.6
2014 1 24 18 42 35 -22.936 -70.465 2.4
2014 1 24 15 44 9 -20.837 -69.098 3.2
2014 1 24 13 37 27 -36.680 -71.206 3.2
2014 1 24 12 14 59 -20.848 -69.123 3.4
2014 1 24 11 37 13 -24.161 -67.633 3.2
2014 1 24 9 23 47 -21.378 -68.844 3.3
2014 1 24 6 22 11 -21.291 -68.983 3.1
2014 1 24 5 52 26 -31.984 -71.550 2.8
2014 1 24 3 18 34 -21.104 -70.370 3.1
2014 1 24 2 5 55 -24.134 -67.671 4.1
2014 1 24 1 52 41 -19.964 -69.209 3.1
2014 1 25 22 24 41 -21.106 -68.904 3.2
2014 1 25 21 7 20 -33.538 -71.547 2.3
2014 1 25 19 59 40 -21.243 -68.353 3.2
2014 1 25 18 3 27 -20.107 -69.470 2.7
2014 1 25 16 21 7 -21.718 -68.527 3.1
2014 1 25 11 28 55 -23.000 -69.592 2.8
2014 1 25 9 28 52 -21.367 -68.147 3.5
2014 1 25 4 45 9 -35.401 -71.029 3.4
2014 1 25 2 59 24 -34.575 -71.899 2.6
2014 1 26 21 59 9 -36.972 -71.185 2.7
2014 1 26 18 2 18 -33.225 -70.683 2.6
2014 1 26 17 32 22 -33.144 -70.294 2.3
2014 1 26 17 12 20 -17.572 -69.830 3.3
2014 1 26 16 28 4 -35.942 -73.593 3.4
2014 1 26 16 10 56 -19.656 -70.945 2.8
2014 1 26 15 31 45 -32.887 -70.252 2.6
2014 1 26 14 41 22 -22.575 -70.541 2.8
2014 1 26 13 52 34 -21.517 -68.509 3.2
2014 1 26 10 52 29 -29.693 -71.335 3.5
2014 1 26 10 16 11 -22.854 -69.049 3.0
2014 1 26 9 15 12 -20.841 -69.099 2.9
2014 1 26 8 57 50 -20.296 -69.219 3.1
2014 1 26 6 27 37 -23.910 -67.231 4.0
2014 1 26 4 36 55 -24.033 -67.543 3.3
2014 1 26 0 4 57 -31.560 -71.759 3.6
2014 1 27 23 17 2 -21.692 -68.484 3.4
2014 1 27 22 15 27 -34.788 -71.593 3.9
2014 1 27 16 51 59 -30.167 -71.537 3.9
2014 1 27 16 42 32 -19.442 -65.456 5.5
2014 1 27 14 29 59 -22.444 -68.815 2.8
2014 1 27 13 39 53 -33.362 -69.997 2.9
2014 1 27 3 19 14 -32.275 -71.433 2.4
2014 1 27 0 10 21 -35.813 -72.288 3.0
2014 1 28 22 0 2 -33.901 -70.614 2.6
2014 1 28 19 52 57 -20.917 -67.662 3.3
2014 1 28 18 47 21 -22.017 -68.735 2.6
2014 1 28 18 18 27 -22.950 -67.535 4.3
2014 1 28 17 58 42 -24.029 -67.523 3.2
2014 1 28 11 30 14 -23.282 -67.319 3.2
2014 1 28 9 4 47 -21.854 -67.550 3.2
2014 1 28 8 14 23 -34.883 -72.642 2.8
2014 1 28 5 22 23 -36.876 -73.497 3.2
2014 1 28 1 54 42 -24.006 -67.733 3.4
2014 1 28 1 4 41 -21.798 -68.551 3.2
2014 1 29 21 27 57 -24.028 -67.910 3.6
2014 1 29 19 17 39 -35.496 -70.455 3.8
2014 1 29 18 58 23 -18.661 -69.644 4.2
2014 1 29 18 26 48 -22.251 -69.010 4.5
2014 1 29 18 6 2 -19.738 -69.191 2.8
2014 1 29 16 45 57 -28.647 -70.940 3.1
2014 1 29 15 4 0 -22.490 -68.795 3.3
2014 1 29 12 22 16 -22.605 -66.878 3.6
2014 1 29 11 47 59 -20.945 -68.935 3.7
2014 1 29 11 41 47 -22.695 -68.834 2.5
2014 1 29 10 52 5 -25.645 -68.881 3.5
2014 1 29 10 1 49 -18.564 -69.597 5.3
2014 1 29 8 32 52 -21.193 -69.031 2.7
2014 1 29 4 57 23 -32.801 -70.321 3.0
2014 1 29 4 51 30 -21.969 -68.809 3.2
2014 1 29 4 38 13 -18.668 -69.779 2.7
2014 1 29 4 30 27 -22.483 -68.048 4.4
2014 1 29 1 40 18 -20.943 -68.907 3.3
2014 1 29 0 13 27 -19.840 -69.308 2.8
2014 1 30 23 12 21 -21.071 -68.969 2.4
2014 1 30 22 45 43 -23.169 -68.816 3.5
2014 1 30 22 2 32 -21.093 -68.704 2.6
2014 1 30 21 35 41 -20.719 -68.917 3.0
2014 1 30 20 4 31 -31.002 -71.069 3.2
2014 1 30 19 22 13 -21.057 -68.961 3.8
2014 1 30 18 40 57 -21.773 -68.542 2.5
2014 1 30 18 16 47 -20.914 -70.324 2.3
2014 1 30 16 16 23 -19.766 -69.384 2.8
2014 1 30 14 20 57 -19.668 -70.919 4.2
2014 1 30 14 8 0 -20.452 -68.852 2.8
2014 1 30 13 30 12 -21.369 -68.943 2.6
2014 1 30 13 0 57 -21.960 -68.816 2.3
2014 1 30 12 27 33 -22.766 -68.856 3.1
2014 1 30 10 2 14 -32.118 -71.786 4.9
2014 1 30 3 21 6 -23.872 -68.928 2.7
2014 1 30 2 9 50 -37.590 -75.190 3.7
2014 1 30 0 30 31 -34.747 -72.379 3.0
2014 1 31 23 26 30 -21.782 -68.626 2.5
2014 1 31 22 37 19 -22.449 -68.299 3.2
2014 1 31 22 30 23 -21.092 -69.088 2.7
2014 1 31 22 14 37 -21.140 -68.699 3.0
2014 1 31 20 0 16 -33.655 -71.981 4.0
2014 1 31 17 50 4 -20.146 -69.079 2.6
2014 1 31 16 3 44 -21.082 -68.639 2.7
2014 1 31 14 19 51 -34.761 -70.514 3.3
2014 1 31 13 48 23 -18.069 -69.663 3.8
2014 1 31 12 55 41 -21.407 -67.296 4.3
2014 1 31 12 36 58 -32.118 -71.888 3.2
2014 1 31 12 30 4 -21.362 -68.667 3.1
2014 1 31 12 26 21 -32.113 -71.876 3.2
2014 1 31 9 58 44 -32.030 -71.805 3.1
2014 1 31 6 10 35 -30.399 -71.894 3.8
2014 1 31 5 47 27 -20.901 -68.897 2.4
2014 1 31 3 24 18 -31.396 -71.752 3.3
2014 1 31 0 19 4 -34.756 -71.194 3.2
2014 2 1 22 10 16 -22.584 -66.755 3.6
2014 2 1 21 37 22 -34.019 -72.088 3.8
2014 2 1 20 6 47 -21.244 -69.036 3.1
2014 2 1 15 9 11 -20.176 -69.255 3.2
2014 2 1 14 48 0 -22.205 -68.723 2.5
2014 2 1 14 11 5 -20.340 -69.194 2.5
2014 2 1 9 5 2 -23.546 -70.658 2.9
2014 2 1 6 23 32 -33.372 -70.135 3.3
2014 2 1 3 47 55 -21.188 -69.921 3.1
2014 2 1 1 29 13 -20.764 -69.131 3.2
2014 2 2 22 56 30 -22.505 -68.863 3.9
2014 2 2 21 30 1 -19.747 -69.251 2.5
2014 2 2 20 55 56 -19.528 -70.371 3.7
2014 2 2 20 47 26 -30.924 -71.637 4.0
2014 2 2 19 43 28 -18.819 -69.663 3.4
2014 2 2 19 35 21 -19.424 -71.039 3.9
2014 2 2 18 42 38 -21.188 -68.932 3.1
2014 2 2 18 5 9 -33.314 -71.048 3.0
2014 2 2 17 52 27 -23.602 -70.316 2.4
2014 2 2 17 15 20 -20.546 -68.960 3.0
2014 2 2 16 56 55 -21.768 -68.647 3.5
2014 2 2 14 29 53 -19.608 -71.006 2.9
2014 2 2 14 9 22 -21.028 -69.027 2.4
2014 2 2 9 49 47 -33.388 -72.340 2.6
2014 2 2 8 9 27 -20.028 -69.205 2.5
2014 2 2 5 4 11 -19.808 -69.164 2.8
2014 2 2 4 50 7 -21.635 -68.705 3.5
2014 2 2 4 40 16 -32.906 -72.601 4.2
2014 2 2 4 12 44 -33.197 -70.855 3.0
2014 2 2 4 4 25 -21.684 -68.545 2.7
2014 2 2 3 51 4 -21.058 -69.131 2.6
2014 2 2 1 5 47 -37.743 -72.966 4.9
2014 2 3 22 54 47 -19.223 -69.264 3.0
2014 2 3 21 26 47 -21.058 -68.720 2.9
2014 2 3 21 11 49 -19.409 -71.047 2.8
2014 2 3 19 52 20 -24.057 -67.404 3.9
2014 2 3 19 50 46 -21.109 -68.972 2.8
2014 2 3 16 5 15 -21.803 -68.708 3.3
2014 2 3 15 35 25 -21.711 -68.604 2.9
2014 2 3 15 32 10 -19.406 -71.039 3.7
2014 2 3 14 32 58 -35.755 -73.605 3.5
2014 2 3 14 7 21 -34.169 -72.145 2.7
2014 2 3 14 4 32 -34.144 -72.335 2.5
2014 2 3 14 0 13 -21.212 -68.531 2.9
2014 2 3 12 48 52 -19.402 -71.042 2.6
2014 2 3 10 13 48 -24.734 -69.319 3.0
2014 2 3 9 38 9 -21.117 -69.007 2.7
2014 2 3 8 6 56 -34.771 -71.773 3.3
2014 2 3 7 11 10 -23.397 -70.376 2.5
2014 2 3 6 32 19 -19.387 -71.083 3.4
2014 2 3 6 19 52 -21.208 -68.626 3.7
2014 2 3 6 12 20 -19.429 -71.032 4.4
2014 2 3 4 50 59 -19.422 -71.029 3.6
2014 2 3 3 52 19 -21.892 -68.695 2.4
2014 2 3 3 23 12 -21.061 -69.060 2.5
2014 2 4 19 51 57 -19.394 -71.024 3.0
2014 2 4 19 25 37 -30.944 -71.543 3.5
2014 2 4 18 27 53 -19.434 -71.049 3.9
2014 2 4 18 19 34 -19.402 -71.057 3.9
2014 2 4 15 57 35 -22.288 -67.863 3.1
2014 2 4 15 37 35 -20.588 -68.828 2.7
2014 2 4 12 57 38 -22.561 -68.791 2.6
2014 2 4 12 15 7 -33.790 -72.242 3.6
2014 2 4 11 53 28 -33.789 -72.240 4.3
2014 2 4 11 46 43 -33.791 -72.213 3.6
2014 2 4 11 44 32 -21.413 -71.757 3.8
2014 2 4 11 43 59 -33.792 -72.269 2.9
2014 2 4 10 11 7 -23.652 -67.602 3.6
2014 2 4 7 54 51 -18.378 -71.261 3.2
2014 2 4 6 2 22 -18.451 -69.368 3.8
2014 2 4 3 19 15 -19.410 -71.067 2.9
2014 2 4 1 55 50 -33.820 -72.238 3.5
2014 2 4 1 36 51 -33.787 -72.152 3.7
2014 2 4 1 32 15 -33.786 -72.240 3.9
2014 2 5 23 2 21 -20.484 -69.426 2.5
2014 2 5 22 24 40 -23.352 -69.087 3.4
2014 2 5 22 2 3 -23.556 -68.625 3.5
2014 2 5 19 26 38 -25.849 -70.163 3.1
2014 2 5 15 47 6 -20.474 -68.930 2.7
2014 2 5 15 33 50 -23.636 -69.273 3.1
2014 2 5 15 25 5 -21.993 -68.899 3.0
2014 2 5 14 31 26 -22.778 -68.923 3.0
2014 2 5 14 15 48 -19.419 -71.040 3.3
2014 2 5 12 26 37 -21.207 -67.989 4.2
